course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
FREN 575,Selected Topics - Seminar in Francophone Literature,3,,,Consent of instructor,
FREN 577,French Literature of the Nineteenth Century,3,,,Consent of instructor,
FREN 579,French Literature of the Twentieth Century,3,,,Consent of instructor,
FREN 580,Self and Society,3,,,"Two 400-level French courses, or consent of instructor",
FREN 599,Directed Studies,,,,Graduate Standing and consent of instructor and department chair,
FREN 604,Selected Topics - Seminar in a Century of French Literature,3,,,Corresponding 400/500-level century survey course or consent of instructor,
FREN 604F,Selected Topics - French Literature Seminar: 19th-20th Century,3,,,Corresponding 400/500-level century survey course or consent of instructor,
FREN 688,Seminar in French Literature or Culture,3,,,Graduate standing in French,
FREN 697,Directed Research,,,,Consent of department chair,
FREN 698,Thesis,3,,,Consent of Graduate Advisor,
FSCI 338,"Food Law, Safety, and Regulation",3,,,A grade of “C” or better in BIOL 201 and ( FSCI 232 or FSCI 332),
FSCI 432,Food Chemistry and Analysis,3,,,"CHEM 227 or CHEM 220B, FSCI 232 or equivalent",
FSCI 435,Food Processing and Preservation,3,,,FSCI 232 or consent of instructor,
FSCI 469,Food Product Development,3,,,"Grade of “C” or better in FSCI 232 , and in FSCI 435",FSCI 432 Industrial concepts and technology as they apply to food product development and formulation
FSCI 492F,Internship in Food Science,3,,,Student must be a Family and Consumer Sciences: Food Science major; have senior standing; have a 2,
FSCI 497,Directed Studies,,,,"Upper division standing, consent of instructor",
FSCI 532,Food Chemistry and Analysis,3,,,"CHEM 227 , FSCI 232 or equivalent",
FSCI 535,Food Processing and Preservation,3,,,FSCI 232 or consent of instructor,
FSCI 590,Selected Topics in Food Science,3,,,Enrollment in a graduate major in the Food Science department; advancement to candidacy; instructor consent,
FSCI 597,Independent Study,,,,A 400-level course in any of the Family and Consumer Sciences disciplines,
GBA 599,Introduction to Data-driven Technologies: A Foundation for Understanding Disruptive Technologies,3,,,MBA Standing,
GBA 600,Sustainability and the Business Organization I,3,,,MBA majors only,
GBA 601,Sustainability and the Business Organization II,3,,,GBA 600,
GBA 685,International Collegiate Business Strategy Competition,3,,,MBA majors only,
GBA 690,Seminar in an MBA International Experience,3,,,"ACCT 610 , FIN 600 , HRM 652 , I S 601 , I S 602 , MGMT 647 , MKTG 661 and MBA majors only",
GBA 692A,Apostle Incubator Program,2,,,Consent of instructor,
GBA 692B,Apostle Incubator Program,1,,,Consent of instructor and must take GBA 692A prior to GBA 692B,
GBA 694,Short-Term Study Abroad,3,,,MBA majors only,
GBA 695,Selected Topics in Business Administration,,,,Consent of department chair,
GBA 698,Thesis,,,,GBA 601,
GBA 699,Integrated Analysis,3,,,"ACCT 610 , FIN 600 , HRM 652 , I S 601 , I S 602 , MGMT 647 , MKTG 661 and MBA majors only",
GEOG 100,World Regional Geography,3,,,,One G
GEOG 141,Physical Geography Laboratory,1,,,Concurrent or prior enrollment in GEOG 140 or GEOG 135 and a course fulfilling the 1C GE requirement,Concurrent or prior enrollment in GEOG 140 or GEOG 135 and a course fulfilling the 1C GE requirement
GEOG 175,"My Neighborhood, Our City",3,,,One GE Foundations course,One GE Foundations course
GEOG 300,Research Design in Geography,3,,,GEOG 200 and GEOG 280,
GEOG 301,The Urban Scene,3,,,GE Foundation requirement or post-baccalaureate standing,
GEOG 304,California,3,,,Completion of the GE Foundation and one or more Explorations courses and upper division standing; or post-baccalaureate standing,
GEOG 306,United States and Canada,3,,,GE Foundation requirement or post-baccalaureate standing,
GEOG 309,The Middle East and North Africa,3,,,Upper division standing,
GEOG 313,Southeast Asia,3,,,Completion of GE Foundation courses,
GEOG 314,South Asia,3,,,Completion of GE Foundation courses,
GEOG 315,East Asia,3,,,Completion of GE Foundation courses Prerequisites: GWAR portfolio course or score of 11 or higher on the GWAR Placement Exam,
GEOG 316,Europe,3,,,Upper-division standing; Completion of GE Foundation courses,
GEOG 318,Russia and Its Neighbors,3,,,"Completion of at least 60 units, completion of the entire GE Foundation, and completion of at least one GE Course from the Explorations stage Systematic and regional study of the physical, economic and cultural geography of the countries of the former Soviet Union",
GEOG 319,International Development,3,,,GE Foundation requirement,
GEOG 321,Geography of Latin America,3,,,Completion of GE Foundation courses,
GEOG 325,Geography of Climate Change,3,,,Completion of at least 60 units,
GEOG 330,California Ecosystems,3,,,GEOG 101 or GEOG 130 or GEOG 135 or GEOG 140 or ES P 101/GEOG 101 or ES P 200 ; AND GEOG 200 or BIOL 260 ; or instructor consent,
GEOG 340,Environmental Geography,3,,,,GEOG/ES P 101 or GEOG 130 or GEOG 135 or GEOG 140 or ES P 200 or consent of instructor Examines interrelationships between society and land and water environments
GEOG 350,Environmental Justice,3,,,GE Foundation courses completed; Completion of at least 60 units; and Completion of at least one GE Explorations,
GEOG 354,The Anthropocene: Earth in the Era of Humans,3,,,Completion of the GE Foundation,
GEOG 355,International Environmental Issues,3,,,Completion of GE Foundation courses,
GEOG 357,Sacred Geographies,3,,,Completion of GE Foundation,
GEOG 359,Coastal and Marine Science and Policy,3,,,Completion of the GE Foundation,
GEOG 360,Human Geography,3,,,GEOG 100 or GEOG 120 or GEOG 175 or PSY 175,
GEOG 371,Geospatial Science for Health,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage",
GEOG 392,Climate Action and Sustainability at CSULB,3,,,Completion of entire GE Foundation curriculum along with one or more GE Explorations courses and upper-division standing,
GEOG 400,Multivariate Geographical Analysis,4,,,GEOG 200 or STAT 108 or PSY 110 or BIOL 260 or HDEV 190 or SOC 170 or consent of instructor,
GEOG 402,Qualitative Research Methods,4,,,GEOG 360 recommended,
GEOG 440,Land and Water Resources,3,,,GEOG/ES P 101 or GEOL 280 or GEOG 130 or GEOG 135 or GEOG 140 or GEOG 340 or ES P 200 or consent of instructor,
GEOG 441,The Geography of Mars,3,,,,GEOG 130 or GEOG 140 or ERTH 102 or consent of instructor
GEOG 442,Biogeography,3,,,,GEOG 330 / ES P 330
GEOG 443,Watersheds: Processes and Management,4,,,ES P/ GEOG 101 or GEOG 130 or GEOG 135 or GEOG 140 or ES P 200 or ERTH 280 or consent of instructor,
GEOG 444,Climatology,3,,,ES P 200 or GEOG 340 recommended,
GEOG 447,Landscape Restoration,3,,,GEOG 330 / ES P 330,GEOG 330 / ES P 330
GEOG 448,Environmental Assessment,3,,,ES P 200 or GEOG 340 recommended,
GEOG 450,Environmental Sustainability and Social Justice,3,,,Upper division standing,
GEOG 452,Geography of Globalization,3,,,GEOG 360 recommended,
GEOG 455,People as Agents of Environmental Change,3,,,GEOG 340 recommended,
GEOG 458,Hazards and Risk Management,3,,,ES P 200 or GEOG 340 recommended,
GEOG 460,Population Geography,3,,,GEOG 360 recommended,
GEOG 462,"Gender, Place and Culture",3,,,GEOG 360 or WGSS 300 recommended,
GEOG 464,Urban Geography: Sustainable Cities,3,,,,GEOG 360 or GEOG 301 or ES P 200 or GEOG 467 recommended
GEOG 465,Social Geography,3,,,GEOG 360 recommended,
GEOG 467,Urban Geography: Metropolitan Problems and Solutions,3,,,,GEOG 360 or GEOG 301 recommended
GEOG 468,World Cities/Cities of the World,3,,,GEOG 360 recommended,
GEOG 469,Cities and Social Justice,3,,,GEOG 301 or GEOG 360 recommended,
GEOG 470,Political Geography,3,,,GEOG 360 recommended,
GEOG 471,Geographic Information Science (GISci) for Justice,3,,,Upper-division standing,
GEOG 473,Introduction to Earth Observation,4,,,GEOG 280 or GEOG 481 recommended,
GEOG 481,Geographic Information Science for Natural Sciences,4,,,"Junior/Senior/Graduate standing AND GEOG 135 or GEOG 140 or BIOL 153 or ERTH 102 or consent of instructor Introduces fundamentals of geographic information science and systems (GIS) to non-geography students, including concepts and skills in spatial reasoning and spatial thinking",
GEOG 482,Advanced Digital Cartography & GIS,4,,,GEOG 200 or equivalent and GEOG 380 or consent of instructor,
GEOG 485,Principles of Geographic Information Science,4,,,GEOG 280 or GEOG 371 or GEOG 481 ; or consent of instructor,
GEOG 486,Field Methods in Landscape Analysis,4,,,GWAR portfolio course or score of 11 or higher on the GWAR Placement Exam,
GEOG 487B,Urban GIS,4,,,,GEOG 485 or GEOG 585 or consent of instructor
GEOG 488,Geographic Information Science (GIS) Programming,4,,,GEOG 485 or GEOG 585 or consent of instructor Corequisite: GEOG 485 or GEOG 585 or consent of instructor Introduction to programming techniques for Geographic Information Sciences and applications for geography and related disciplines,GEOG 485 or GEOG 585 or consent of instructor Introduction to programming techniques for Geographic Information Sciences and applications for geography and related disciplines
GEOG 492,Applied Internship,3,,,Upper division or graduate standing,
GEOG 494,Selected Topics in Geography,,,,Consent of instructor,
GEOG 495,Field Training in Geographic Techniques,,,,GEOG 140 and consent of instructor In this advanced applied geography course students will enhance their knowledge of various geographic and/or geospatial techniques and apply these skills to address geographic and spatial questions through a combination of intense hands-on field work and data analyses,
GEOG 497,Directed Studies,,,,Consent of instructor,
GEOG 564,Urban Geography: Sustainable Cities,3,,,Graduate standing,
GEOG 582,Advanced Digital Cartography and GIS,4,,,Graduate standing,
GEOG 587A,Environmental GIS,4,,,Graduate standing,
GEOG 587B,Urban GIS,4,,,Graduate standing,
GEOG 588,Geographic Information Science (GIS) Programming,4,,,Graduate standing,
GEOG 596,Geographic Thought and Literature,3,,,graduate standing in Geography,
GEOG 600,Seminar in Geography,3,,,Graduate standing or consent of instructor,
GEOG 650,Seminar in Cultural Geography,3,,,graduate student standing or consent of instructor,
GEOG 666,Seminar in Urban Geography,3,,,Graduate student standing or consent of instructor,
GEOG 696,Seminar in Geographical Research Design,3,,,GEOG 596 and graduate standing in Geography,
GEOG 697,Directed Research,,,,Consent of instructor,
GEOG 698,Thesis,,,,Consent of instructor,
GERM 101A,Elementary German 1,3,,,,Any GE Foundation course
GERM 101B,Elementary German 2,3,,,GERM 101A or two years of high school German or equivalent,Any Foundation course
GERM 201A,Intermediate German 1,3,,,GERM 101B or three years of high school German or equivalent,Any Foundation course
GERM 201B,Intermediate German 2,3,,,GERM 201A or four years of high school German or equivalent,Any Foundation course
GERM 204,German for Reading Knowledge,3,,,"GERM 101A , GERM 101B or equivalent or consent of instructor",
GERM 301,Fiction and Fact: Short Texts,3,,,GERM 201B or equivalent,
GERM 302,Language of the German Media,3,,,GERM 201B or equivalent,
GERM 305,Advanced German Conversation,3,,,Upper-division standing in German,
GERM 306,Translating German to English,3,,,Upper-division standing in German or consent of instructor,
GERM 380,"Contemporary Germany, Society, and Culture",3,,,"GE Foundation requirements, one or more Exploration courses, and upper-division standing",
GERM 397,"Marx, Nietzsche, Freud",3,,,"GE Foundation requirements, one or more Exploration courses, and upper-division standing",
GERM 398,Selected Topics in German,3,,,Upper-division standing in German or consent of instructor,
GERM 401,Advanced German Syntax and Composition,3,,,"GERM 301 , GERM 302",
GERM 410,History and Stories: German Civilization,3,,,Upper-division standing in German,
GERM 415,Survey of German Literature and Culture I,3,,,Completion of GE Foundation requirements and upper-division standing in German,
GERM 416,Survey of German Literature and Culture II,3,,,GE Foundation Requirements and upper-division standing in German,
GERM 430,German Poetry,3,,,Upper-division standing in German,
GERM 440,German Novella in Context,3,,,Upper-division standing in German,
GERM 450,"Reason, Revolution, Reaction",3,,,Upper-division standing in German,
GERM 458,Road to Modernity,3,,,Upper-division standing in German,
GERM 459,German Literature from 1890-1945,3,,,Upper-division standing in German,
GERM 460,Two Perspectives: 1945 to 1990,3,,,Upper-division standing in German,
GERM 480,German Cinema,3,,,Completion of GE Foundation courses; upper-division standing,
GERM 494,Internship in German,,,,Consent of instructor and department chair,
GERM 498,Selected Topics in German,3,,,Senior standing in German or consent of instructor,
GERM 499,Directed Studies,,,,Consent of instructor and department chair,
GERM 510,"The Faces of United Germany: Past, Present, and Future",3,,,Graduate standing in German or consent of Program Director in German or consent of Graduate Advisor in the German Studies,
GERM 530,German Poetry,3,,,Graduate standing in German,
GERM 540,German Novella,3,,,Graduate standing in German,
GERM 550,"Reason, Revolution and Romantic Thought",3,,,Upper-division standing in German,
GERM 558,Road to Modernity,3,,,Upper-division standing in German,
GERM 559,German Literature from 1890-1945,3,,,Upper-division standing in German,
GERM 560,Two Perspectives: 1945 to 1990,3,,,Upper-division standing in German,
GERM 590,Theoretical Approaches,3,,,B,
GERM 598,Selected Topics in German,3,,,B,
GERM 599,Directed Studies,,,,Graduate standing and consent of instructor and department chair,
GERM 697,Directed Research,,,,Graduate standing and consent of instructor and department chair,
GERM 698,Thesis,,,,Consent of graduate advisor,
GERN 200,The Journey of Aging,3,,,,One GE Foundation course
GERN 400,Perspectives on Gerontology,3,,,"GE Foundation, one or more Exploration courses, and upper-division standing",
GERN 401,Human Aging,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage For non-science majors, presents the biochemical, genetic, and physiological theories of normal aging, and common pathologies distinguished from expected changes with aging",
GERN 420,Personal Finance for the Aging,3,,,Upper division standing,
GERN 430,Aging and Dementia,3,,,Upper division standing or consent of instructor,
GERN 439,Nutrition and Aging,3,,,NUTR 132 or BIOL 207 or BIOL 301 or GERN 400 or consent of instructor,
GERN 440,End of Life Issues for Older Adults and Their Families,3,,,Upper division standing,
GERN 450,Social Policy and Aging,3,,,Upper division standing or consent of instructor,
GERN 469,"Disability, Culture and Society: Issues and Intervention",3,,,Freshmen are prohibited from enrolling in upper division courses,
GERN 474,Global Aging,3,,,Upper division standing,
GERN 475,Women and Aging: Lessons from the Golden Girls,3,,,"Upper-division or graduate standing or consent of instructor Examination of the biological, psychological and social aging process for women, including topics such as housing, stereotypes, caregiving, health, retirement, a purposeful life, addiction, loss and grief, and sexuality",
GERN 482,Health Assessment of the Aging Client,3,,,Upper division standing or consent of instructor,
GERN 492G,Internship in Gerontology,3,,,Student must be a Gerontology Minor or Gerontology Certificate candidate; approval of the Gerontology Advisor,
GERN 497,Directed Studies,,,,"Upper division standing, consent of instructor",
GERN 499,Selected Topics in Gerontology,,,,Upper division standing,
GERN 500,Introduction to the Professional Practice of Gerontology,3,,,,GERN 400 or equivalent; graduate standing or consent of instructor
GERN 520,Personal Finance for the Aging,3,,,400-level course in Consumer Affairs or consent of instructor,
GERN 530,Aging and Dementia,3,,,Open to GERN graduate students only,
GERN 539,Nutrition and Aging,3,,,NUTR 132 or BIOL 207 or BIOL 301 or GERN 400 or consent of instructor,
GERN 540,End of Life Issues for Older Adults and Their Families,3,,,Graduate standing,
GERN 550,Social Policy and Aging,3,,,Open to GERN graduate students only,
GERN 563,Program Evaluation,3,,,Upper division or graduate course in statistics; GERN 696 or NUTR 696 (may be taken concurrently) or equivalent,
GERN 569,"Disability, Culture and Society: Issues and Social Intervention",3,,,Senior or graduate standing,
GERN 574,Global Aging,3,,,Graduate standing,
GERN 575,Women and Aging: Lessons from the Golden Girls,3,,,Upper-division or graduate standing or consent of instructor,
GERN 582,Health Assessment of the Aging Client,3,,,None,
GERN 590,Selected Topics in Gerontology,3,,,Enrollment in a graduate major in the gerontology department; advancement to candidacy; instructor consent,
GERN 592,Internship in Family and Consumer Sciences/Gerontology,3,,,Graduate standing and consent of instructor,
GERN 597,Independent Study,,,,Graduate standing and consent of instructor,
GERN 599,Selected Topics in Gerontology,,,,Graduate standing Group investigation of topics of current interest in gerontology,
GERN 600,Seminar in Leadership and Administration,3,,,Open to graduate students in FCS and GERN only,
GERN 692,Gerontology Directed Project,3,,,GERN 697,
GERN 696,Research Methods,3,,,Upper-division course in statistics,
GERN 697,Directed Research,3,,,"Advancement to candidacy, GERN 500-level courses in area of study, and GERN 696",
GERN 698,Thesis,3,,,"GERN 697 , advancement to candidacy",
GISC 602,Applied GIS,,,,"GISC 601 - Special Topics in GIS Professionalism Explores geographic information systems for spatial query, analysis, and modeling in natural and human environments","GISC 601 - Special Topics in GIS Professionalism Explores geographic information systems for spatial query, analysis, and modeling in natural and human environments"
GISC 604,Enterprise GIS Development,,,,GISC 601 - Special Topics in GIS Professionalism Provides a comprehensive overview of the enterprise geographic information system development process,GISC 601 - Special Topics in GIS Professionalism Provides a comprehensive overview of the enterprise geographic information system development process
GISC 605,Programming for Geospatial Professionals,,,,GISC 601 - Special Topics in GIS Professionalism Provides training in the use of GIS-relevant programming languages,GISC 601 - Special Topics in GIS Professionalism Provides training in the use of GIS-relevant programming languages
GISC 606,Applied Remote Sensing,,,,GISC 601 - Special Topics in GIS Professionalism Principles and concepts of remote sensing and digital image processing are presented and applied,GISC 601 - Special Topics in GIS Professionalism Principles and concepts of remote sensing and digital image processing are presented and applied
GISC 607,Project Orientation and Support,,,,,"GISC 601 , GISC 602 , GISC 603 , GISC 604 , GISC 605 , GISC 606 ; or advisor consent"
GISC 608,Applied Project,,,,"GISC 601 , GISC 602 , GISC 603 , GISC 604 , GISC 605 , GISC 606 , and a letter grade or “RP” in GISC 607 ; or advisor consent","GISC 601 , GISC 602 , GISC 603 , GISC 604 , GISC 605 , GISC 606 , and a letter grade or “RP” in GISC 607 ; or advisor consent"
GLST 300,International Studies Core Seminar,3,,,GE foundations,
GLST 318,Cases in International Social Conflict,3,,,GE Foundations,
GLST 320,Migration and Modernity,3,,,Completion of all GE Foundation courses,
GLST 321,The Fabric of Everyday Life: Issues in the Analysis of Culture(s),3,,,"GE Foundation requirements, one Exploration course, and upper division standing",
GLST 339,"Global Transnational Feminisms: Contexts, Conflicts, and Solidarities",3,,,"GE Foundations What kind of feminist movement is possible when women across the globe have such different visions of what it means to thrive? This course examines the lives, activism, and movements these different visions engender, arguing for solidarity across diversity",
GLST 342,Powering the Future,3,,,"Completion of GE Foundation requirements, one GE Explorations course, upper division standing, and HDEV 190 , PSY 110 , SOC 170 , STAT 118 , MATH 122 , MATH 119A , MATH 115 , or ECON 101",
GLST 350,"Water: People, Politics, and Processes",3,,,GE Foundation requirements,
GLST 399,Contemporary Global Divisions of Labor,3,,,GE Foundations Course Description: Examines divisions of labor across the globe and modern global connectivity,
GLST 400,Global Competencies Abroad,3,,,,INTL 200 or INTL 400 or consent of department
GLST 405,Un-Imaging the Middle East,3,,,Upper-Division standing,
GLST 419,Applied International Development,3,,,GLST 319 recommended,
GLST 476,Power and Violence in Latin America and the Caribbean,3,,,GLST 200 or instructor consent,
GLST 490,Senior Research Seminar in International Studies,3,,,Senior standing or consent of the International Studies advisor and instructor,
GLST 491,Intercultural Competency for Education Abroad and Internships,1,,,Completion of GE Foundations,
GLST 492,International Studies Internship/Foreign Study,2,,,Consent of GLST advisor; completion of a minimum of 15 upper division units required for the major in International Studies,
GLST 493,Selected Topics in International Studies,,,,Consent of instructor,
GLST 499,Directed Studies,,,,Consent of instructor,
H SC 201,Introduction to Public Health,3,,,Course that fulfills the 1A GE requirement,
H SC 210,Personal Health and Wellness,3,,,Course that fulfills the 1A GE requirement,
H SC 227,Drugs and Health,3,,,Completion of the GE Subject Area 1,
H SC 250,Public Health Biology,3,,,Course that fulfills the 1A GE requirement,
H SC 301,Orientation to Health Science,3,,,"Open to Health Science majors, pre-majors and minors only",
H SC 327,Advanced Substance Use Policy and Advocacy,3,,,Upper Division Standing,
H SC 332,Mental Health and Community Wellbeing,3,,,Upper Division Standing,
H SC 350,Introduction to Health Advocacy and Policy,3,,,Upper Division Standing,
H SC 360,Public Health Informatics: The Role of Data,3,,,"Complete one of the following: H SC 201, H SC 260, CECS 174, CECS 181, HCA 300, HCA 416, HCA 417, H SC 400, H SC 407, I S 385, EE 407",
H SC 400,Principles of Epidemiology,3,,,Open to Health Science and Applied Data Science majors and minors only,
H SC 401,Community Health Education,3,,,A grade of “C” or better in H SC 421,
H SC 402,Applied Concepts of Community Health Education,3,,,"A grade of “C” or better in H SC 401 , and H SC 421",
H SC 403,Community Health Statistics,3,,,"GE Foundations, one or more explorations courses: a grade of “C” or better in SOC 170 or PSY 110 or STAT 108 or STAT 118 or HDEV 190",
H SC 405,Health Education Program Evaluation and Measurement,3,,,A grade of “C” or better in H SC 403 and H SC 421,
H SC 407,Health Equity & Social Justice in the US,3,,,"GE Foundation, one or more Exploration courses and upper-division standing",
H SC 410,Asian American Health,3,,,Upper Division Standing,
H SC 411A,Health Science for Elementary Teachers,3,,,Upper-division standing,Current CPR Certification required
H SC 411B,Health Science for Secondary Teachers,3,,,Upper-division standing,Current PR Certification required
H SC 412,African American Health,3,,,Upper Division Standing,
H SC 413,Latino Health,3,,,Upper Division Standing,
H SC 420,Global Health,3,,,"GE Foundation, one or more Exploration courses, and upper-division standing",
H SC 421,Health Behavior,3,,,"Open to Health Science pre-majors, Health Science majors, Health Science minors, Human Development majors, Kinesiology-Fitness pre-majors and Kinesiology-Fitness majors only",
H SC 422,Environmental Health,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage",
H SC 423,Consumer Health,3,,,"Completion of at least 60 units, completion of the entire Foundation, and completion of at least one GE Course from the Explorations stage",
H SC 425,Human Sexuality and Sex Education,3,,,G,
H SC 426,HIV/AIDS Policy and Advocacy,3,,,Upper Division Standing,
H SC 430,School Health Program,3,,,A grade of “C” or better in H SC 421,
H SC 431,Fostering Mental Health in the School Environment,3,,,Upper Division Standing,
H SC 435,Health Promotion and Risk Reduction,3,,,A grade of “C” or better in H SC 421,
H SC 440,Applied Concepts of Health Science,3,,,A grade of “C” or better in H SC 430,
H SC 460A,Emerging Technologies for the Public Health,3,,,"Complete one of the following: H SC 201, H SC 260, CECS 174, CECS 181, HCA 300, HCA 416, HCA 417, H SC 400, H SC 407, I S 385, EE 407",
H SC 460B,Public Health Maps and Spatial Analysis for Health Equity,3,,,"Complete one of the following: H SC 201, H SC 260, CECS 174, CECS 181, HCA 300, HCA 416, HCA 417, H SC 400, H SC 407, I S 385, EE 407",
H SC 485,Internship in Community Health Education,3,,,A grade of “C” or better in H SC 402 and H SC 405,
H SC 490,Independent Studies in Health Science,,,,Consent of instructor,
H SC 497,Selected Topics in Health Science,3,,,Department consent,
H SC 500,Elements of Epidemiological Research,3,,,H SC 403 or equivalent,
H SC 503,Principles of Public Health Statistics,3,,,H SC 403 or equivalent,
H SC 507,Health Equity and Health Disparities Research in the US,3,,,H SC majors only,
H SC 508,Public Health Policy and Leadership,3,,,Health Science majors only,
H SC 528,Principles of Environmental Health,3,,,H SC 500,
H SC 534,"Advanced Latino Nutrition, Health and Chronic Disease Prevention",3,,,H SC and FCS majors only,
H SC 535,Health Promotion and Risk Reduction,3,,,H SC 421 or consent of instructor,
H SC 537,Culturally Responsive Nutrition Promotion for Latinos,3,,,Family and Consumer Sciences and Health Care Graduate majors only,
H SC 570,Theoretical Concepts and Issues in Health Science,3,,,Open to HSC graduate students only,
H SC 581,Curriculum Development in Health Education,3,,,Undergraduate major in Health Science or related field,
H SC 585,Health Education Internship,,,,Advancement to candidacy and department consent,
H SC 590,Independent Study,,,,Open to HSC graduate students only,
H SC 597,Selected Topics in Health Science,3,,,Open to HSC graduate students only,
H SC 624,Seminar in Community Analysis and Program Planning,3,,,Undergraduate major in Health Science or related field; H SC 402 or department consent,
H SC 625,Advanced Community Health Education,3,,,Undergraduate major in Health Science or related field; H SC 624 or department consent,
H SC 626,Integrative Seminar in Public Health,3,,,"H SC 570 , advancement to candidacy",
H SC 696,Research Methods,3,,,Health Science majors only,
H SC 697,Directed Studies,,,,Advancement to candidacy,
H SC 698,Thesis,,,,"H SC 696 , advancement to candidacy",
H SC 720,Social Determinants of Global Health,3,,,"Admission to the DrPH Program, consent of the instructor",
H SC 770,Advanced Public Health Theoretical Concepts,3,,,Department Consent or Completion of DrPH Core Modules,
H SC 775,Professional Development,1,,,Admission to the DrPH Program; Completion of the DrPH core courses; Consent of the instructor,Must be taken concurrently with H SC 750
H SC 785A,Doctoral Practicum,3,,,Advancement to candidacy and department consent,
H SC 795,Directed Individual Study,,,,Consent of Instructor,
HCA 202,Introduction to Health Care in America,3,,,"Completion of one GE foundation course US health care system with its delivery and financing mechanisms as well as the technical, economic, political and social forces responsible for changes in the health care system",
HCA 300,The Health Care System,3,,,"Open to Health Care Administration majors, pre-majors, Health Care Administration Certificate, and BS in Applied Data Science students only",
HCA 312,Health Personnel Management,3,,,HCA 300,HCA 300
HCA 320,Operations Management in Health Administration,3,,,,HCA 300
HCA 327,Medical Billing & Coding,3,,,Open to Health Care Administration majors and pre-majors only,
HCA 340,Legal Aspects of Health Administration,3,,,,HCA 300
HCA 341,Financial Management of Health Care Institutions,3,,,Completion of entire foundation courses,HCA 300
HCA 353,Marketing for Health Services Organizations,3,,,“C” or better in ECON 101 or ECON 300,HCA 300
HCA 410,Health Management and Organization,3,,,,HCA 300
HCA 416,Management and Information Systems,3,,,"Open to Health Care Administration majors, pre-majors, Healthcare Data Analytics Certificate, and BS in Applied Data Science students only",
HCA 417,"Technology, Ethics, and Society",3,,,Upper division standing; GE Foundations; Score of 11 or higher on the GWAR Placement Examination or completion of the necessary portfolio course that is a prerequisite for a GWAR Writing Intensive course,
HCA 419,Healthcare Database Management,3,,,GE Foundations,
HCA 420,Healthcare Data Visualization,3,,,GE Foundations,
HCA 421,Healthcare Data Analytics Capstone,3,,,GE Foundations,
HCA 422,Global Issues in Health Services,3,,,"GE Foundation, one or more Exploration courses and upper division standing",
HCA 428,Population Health Management for Health Care Administrators,3,,,,"HCA 300 , HCA majors and ABS in BS in Applied Data Science majors only"
HCA 432,Leadership in Health Care,3,,,"HCA 300 , HCA 312 , HCA 410",
HCA 438,Perspectives on Long-Term Care Across the Lifespan,3,,,Health Care Administration majors only; HCA 300 Functions and essential skills to manage long-term care (LTC) organizations and facilities; institutional arrangements; patient/family/community relations; workforce management; marketing; ethical issues; abuse and mandated reporting,
HCA 450,Quality Assurance in Health Care,3,,,HCA 300 with a grade of “C” or better,
HCA 451,Economics of Health,3,,,A grade of “C” or better in ECON 101 or ECON 300,
HCA 452,Medical Group Practice Management,3,,,HCA 300 and HCA 341,
HCA 457,Working Around the World,3,,,"GE Foundation requirements, one or more Exploration courses, upper division standing",
HCA 465,Analysis and Evaluation of Health Care Services,3,,,A grade of “C” or better in HDEV 190 or PSY 110 or SOC 170 or STAT 108 or STAT 118,
HCA 470,Latinas/Latinos: Health Status and Health Care Access,3,,,"GE Foundation, one or more Exploration courses, upper division standing",
HCA 472,Applications of Health Care Risk Management,3,,,HCA 468,
HCA 480,Internship in Health Care Administration,3,,,"”C” or better in HCA 300 , HCA 312 , HCA 341 , HCA 410 , HCA 416 , HCA 465 , ( H SC 150 or HCA 327 )",
HCA 481,Internship and Career Development in Health Care Administration,3,,,HCA majors only and a grade of “C” or better in HCA 480,
HCA 490,Selected Topics in Health Care Administration,,,,Freshmen are prohibited from enrolling in upper division courses,
HCA 499,Directed Studies,,,,Consent of instructor,
HCA 502,The Health Care System,3,,,Open to HCA graduate students only,
HCA 503,Health Care Economics,3,,,ECON 101 or ECON 300,
HCA 505,Organization and Systems of Health Care,3,,,,HCA 502 and HCA majors only
HCA 510,Human Resources Management in Health Care,3,,,,"HCA 502 Management of human resources in the health care system including human resource planning and staffing, training and development, performance appraisal, job design and analysis, and compensation"
HCA 515,Advanced Financial Management in Health Care,3,,,ACCT 201 or ACCT 500 ; HCA 502 ; Health Care Administration graduate students only,
HCA 517,Advanced Healthcare Information Systems Management,3,,,HCA majors only and HCA 502,
HCA 524,Advanced Legal and Ethical Aspects of Health Administration,3,,,HCA 502 and Health Care Administration majors only,
HCA 527,Research Methods in Health Care Management,3,,,"PSY 110 or SOC 170 or SOC 250 or STAT 108 , HCA 502 , and HCA majors only",
HCA 528,Managing Population Health,3,,,"Health Care Administration majors only, HCA 502 Fundamental epidemiologic concepts and applications in health care management practice",
HCA 530,Strategic Planning and Marketing in Health Care,3,,,,HCA graduate students only and HCA 502 with a grade of “C” or better
HCA 535,Quantitative Methods for Health Administration,3,,,PSY 110 or SOC 170 or SOC 250 or STAT 108,
HCA 536,Hospital Management,3,,,HCA 502 and Health Care Administration majors only,
