course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
HRM 465,Staffing and Performance Management,3,,,"( HRM 361 , I S 301 and HRM majors) or ( HRM 361 or HCA 312 and HRM minors) Freshmen excluded",
HRM 497,Directed Studies in Human Resource Management,,,,HRM majors only,
HRM 652,Seminar in Human Resources Management,3,,,MBA majors only,
HRM 654,Seminar in Negotiation and Conflict Management,3,,,MBA majors only,
HRM 655,Seminar in Motivation and Organization Change,3,,,MBA majors only,
HRM 657,Seminar in Leadership Skills,3,,,MBA majors only,
HRM 658,Diverse Talent Management,3,,,"Graduate standing, HRM 652 Principles of managing a diverse workforce, talent management, and multiculturalism are explored through individual, relationship, and team-level approaches",
HRM 697,Directed Studies in Human Resource Management,,,,Consent of department chair,
I S 233,Introduction to Business Data Analysis and Programming,3,,,"CBA majors, CBA pre-business majors, MIS Minor, ENTR minor, Food Science majors or Business Analytics certficate Introduction to using spreadsheet applications, database applications, and basic programming for business problem solving",
I S 300,Management Information Systems,3,,,"I S 233 and CBA majors, Pre-CBA majors, Mgmt Information Systems minor, Entrepreneurship minor, Asian Studies, Cert in Asian Studies, Minor in Comp Science Applctns, Cert in Tech & Profsnl Comm or Student Group or Business Analytics certficate",
I S 301,Communication for Business Professionals,3,,,"CBA Pre-Major or Majors, CEM, or Asian Studies majors only",
I S 301L,Business Communication Writing,3,,,Business Major,
I S 310,Business Statistics I,3,,,"STAT 118 with a ”C” or better or STAT 108 with “C” or better, and I S 233",
I S 320,Spreadsheet Modeling for Business and Management,3,,,STAT 118 with “C” or better or STAT 108 with “C” or better; and I S 233,
I S 340,Business Application Programming,3,,,,"I S 300 as a corequisite for IS majors, Pre-IS majors, Computer Science Applications minors; or I S 300 or HCA 416 as a corequisite for MIS or ENTR minors"
I S 355,Business Data Networks and Communication,3,,,"IS majors, Pre-IS majors, and ENTR minors only",
I S 445,Internet Applications Development,3,,,I S 340,
I S 456,Systems Integration and Security,3,,,IS majors only or Computer Science Minors in Cyber Security,
I S 457,Wireless Systems and Mobile Applications,3,,,I S 340,
I S 470,Business Intelligence,3,,,I S 310,
I S 480,Advanced Database Management,3,,,I S 380,
I S 482,Enterprise Systems,3,,,I S 340 and I S 380,
I S 485,Information Systems Project,3,,,I S 301 and I S 380,
I S 495,Selected Topics in Information Systems,3,,,I S majors only,
I S 497,Directed Studies in Information Systems,,,,Consent of department chair,
I S 545,Internet Applications Development,3,,,I S 602,
I S 570,Business Intelligence,3,,,I S 601,
I S 601,Quantitative Methods for Managerial Decision Making,3,,,MBA and MSIS majors only,
I S 602,Management of Information Systems,3,,,MBA and MSIS majors only,
I S 610,Business Data Analysis,3,,,MSIS majors only,
I S 635,Technology and Start-ups: Applications of AI and Blockchain,3,,,Graduate standing,
I S 640,Programming for Business Analytics,3,,,MBA and MSIS majors only,
I S 645,Internet Applications in Business,3,,,I S 640,
I S 656,Information Systems Security and Assurance,3,,,MBA and MSIS majors only,
I S 657,Mobile Systems and Business Applications,3,,,I S 640,
I S 670,Machine Learning for Business Analytics,3,,,I S 601 or I S 610,
I S 680,Database Management Systems,3,,,Graduate standing,
I S 685,Systems Analysis and Design,3,,,"MBA and MSIS majors only Introduction to current and emerging practices, concepts, and methodologies of systems analysis and design",
I S 695,Selected Topics in Information Systems,3,,,MBA and MSIS majors only,
I S 697,Directed Studies in Information Systems,,,,MBA and MSIS majors only,
I S 699,Information Systems Project,3,,,I S 602,
I S 699A,Information Systems Project I,2,,,"Graduate standing, IS 602",
I S 699B,Information Systems Project II,1,,,"Graduate standing, IS 602 Integration and practice in managing large-scale information systems projects",
IB 300,International Business,3,,,"Business majors, Pre-Business majors, International Business Minors, Entrepreneurship minors, Marketing minors, Asian Studies, Construction Engineering Management, and Certificate in Asian Studies",
IB 492,Global Business Project,3,,,IB 300,
IB 495,Selected Topics in Business Administration,3,,,Consent of program director,
ITAL 100A,Elementary Italian 1 for Spanish Speakers,4,,,Two semesters of college Spanish or 3 years of high school Spanish; or be a native or heritage speaker of Spanish,
ITAL 100B,Elementary Italian 2 for Spanish Speakers,4,,,ITAL 100A ; or ITAL 101A with 2 semesters of college Spanish or 3 years of high school Spanish; or be a heritage or native speaker of Spanish,
ITAL 101A,Elementary Italian 1,4,,,,Any Foundation course
ITAL 101B,Elementary Italian 2,4,,,,ITAL 101A or two years of high school Italian or equivalent
ITAL 200,Accelerated Intermediate Italian for Spanish Speakers,6,,,ITAL 100B or ITAL 101B or 3 years of high school Italian and 2 years of college Spanish or be a native or heritage Spanish speaker,
ITAL 201,Accelerated Intermediate Italian,6,,,"ITAL 101 , ITAL 101B , ITAL 100B or a minimum of 3 years of high-school Italian",Any Foundation course
ITAL 201A,Intermediate Italian 1,4,,,ITAL 101B or three years of high school Italian or equivalent,Any Foundation course
ITAL 201B,Intermediate Italian 2,4,,,ITAL 201A or four years of high school Italian or equivalent,Any Foundation course
ITAL 240,Florence Through the Ages,3,,,,One GE Foundation course
ITAL 310,Reading Between the Lines: Analyzing Italian Literature,3,,,Upper division standing in Italian or equivalent,
ITAL 312A,Advanced Italian I,3,,,Upper division standing in Italian or equivalent,
ITAL 312B,Advanced Italian II,3,,,Upper division standing in Italian or equivalent,
ITAL 314,Advanced Conversation,3,,,ITAL 214 or consent of the instructor,
ITAL 320,Business Italian,3,,,"ITAL 200 , ITAL 201 , or ITAL 201B or consent of instructor",
ITAL 335,Love and Death in Italian Literature 1300-1800,3,,,Upper division standing in Italian or consent of instructor,
ITAL 336,"Nation, Self and Psyche in Italian Literature 1800-present",3,,,Upper division standing in Italian or consent of instructor,
ITAL 340,”La Dolce Vita”: Italian Culture Through the Centuries,3,,,Upper division standing in Italian or consent of instructor,
ITAL 411,The Infinite Text and its Mechanics,3,,,ITAL 312B,
ITAL 414,History of the Italian Language,3,,,Upper division standing or consent of instructor,
ITAL 430,Dante’s Divine Comedy,3,,,Completion of at least 60 units,
ITAL 454,Italian Cinema,3,,,Completion of GE Foundation courses; upper-division standing,
ITAL 460,Exploring Italian Translation,3,,,Upper division status or permission of instructor,
ITAL 462,Italian Women Writers,3,,,Upper division standing or consent of instructor,
ITAL 473,Masterpieces of Italian Renaissance Literature,3,,,Upper division standing or consent of instructor,
ITAL 476,The Modern Italian Short Story,3,,,Upper division standing or consent of instructor,
ITAL 478,The Italian Novelistic Tradition,3,,,ITAL 335 and ITAL 336 or consent of instructor,
ITAL 482,The Building of the Italian Nation,3,,,Upper division standing or consent of instructor,
ITAL 490,Selected Topics in Italian,3,,,Upper division standing in Italian or consent of instructor,
ITAL 494,Internship in Italian,,,,Consent of instructor and department chair,
ITAL 499,Directed Studies,,,,Consent of instructor and department chair,
ITAL 514,History of the Italian Language,3,,,"Graduate Standing Examines the main developments in the transformation from Latin to Italian, and the debates on what constitutes the Italian language (questione della lingua) 1200 - present, including the contributions of Dante Alighieri, Machiavelli, Alessandro Manzoni, the Italian diaspora and recent immigration",
ITAL 530,Dante’s Divine Comedy,3,,,Graduate standing,
ITAL 554,Italian Cinema,3,,,Graduate Standing Overview of main movements and directors in the history of Italian cinema,
ITAL 560,Exploring Italian Translation,3,,,Graduate standing or consent of instructor,
ITAL 562,Italian Women Writers,3,,,Graduate Standing Studies roles of women writers within history of Italian literature from Middle Ages through Renaissance to contemporary literature,
ITAL 573,Masterpieces of Italian Renaissance Literature,3,,,"Graduate Standing Readings in Italian Quattro- and Cinquecento thought to explore its evolution toward the “new learning of humanism and the valorization of human ability, worldly matters, and secular culture",
ITAL 576,The Modern Italian Short Story,3,,,Graduate level standing,
ITAL 578,The Italian Novelistic Tradition,3,,,ITAL 335 and ITAL 336 or consent of instructor,
ITAL 582,The Building of the Italian Nation,3,,,"Graduate Standing Explores the literature, the ideas and the cultural artifacts that promoted the creation and building of Italian nation from Middle Ages to present",
ITAL 599,Directed Study,,,,Graduate standing and consent of instructor,
ITAL 600,"Italy and the Idea of Europe. Nation, State, Culture, Economy, Society: 1861-Present",3,,,Graduate Standing This course covers the evolution of the idea of Europe as seen against the backdrop of the cultural and economic history of the Italian nation,
ITAL 604,Seminar on a Theme of Italian Literature or Culture,3,,,Graduate standing,
ITAL 650,Research Methods and Critical Theory,3,,,Graduate standing Introduction to methods of research/critical theory,
ITAL 697,Directed Research,,,,Graduate Standing and Consent of Instructor,
ITAL 698,Thesis,3,,,Graduate Standing and Consent of Instructor,
JAPN 101,Fundamentals of Japanese,4,,,One GE Foundation (may be taken concurrently) or formal prerequisites and/or competency equivalent for JAPN 101,
JAPN 102,Fundamentals of Japanese,4,,,JAPN 101 ; one GE Foundation course (may be taken concurrently) or formal prerequisites and/or competency equivalent for advanced study in Japanese,
JAPN 201,Intermediate Japanese,4,,,"JAPN 102 ; GE Foundation requirements, or formal prerequisites and/or competency equivalent for advanced study in Japanese",
JAPN 202,Intermediate Japanese,4,,,"JAPN 201 ; GE Foundation requirements, or formal prerequisites and/or competency equivalent for advanced study in Japanese",
JAPN 301,Advanced Japanese,3,,,JAPN 202 or equivalent as determined by instructor,
JAPN 302,Advanced Japanese,3,,,JAPN 301 or equivalent as determined by instructor,
JAPN 311,Advanced Spoken Japanese,3,,,JAPN 202 or equivalent as determined by instructor,
JAPN 312,Advanced Spoken Japanese,3,,,JAPN 311 or equivalent as determined by instructor,
JAPN 421,Selected Readings/Writing in Japanese,3,,,"JAPN 302 and JAPN 312 , or consent of instructor",
JAPN 422,Technical Japanese,3,,,"JAPN 302 and JAPN 312 , or consent of instructor",
JAPN 451,Japanese Civilization,3,,,"JAPN 302 and JAPN 312 , or consent of instructor",
JAPN 452,"Japan: Its Land, People and Culture",3,,,"JAPN 302 and JAPN 312 , or consent of instructor",
JAPN 453,Japanese Culture as Social Process,3,,,"JAPN 302 and JAPN 312 , or equivalent as determined by instructor",
JAPN 461,The Structure of the Japanese Language,3,,,"JAPN 302 and JAPN 312 , or consent of instructor",
JAPN 471,Readings in Modern and Contemporary Japanese Literature,3,,,"JAPN 302 and JAPN 312 , or equivalent as determined by instructor",
JAPN 482,Pedagogical Grammar,3,,,"JAPN 302 and JAPN 312 , or consent of instructor",
JAPN 483,Curriculum and Materials Development,3,,,"JAPN 302 and JAPN 312 , or equivalent as determined by the instructor",
JAPN 490,Selected Topics in Japanese,3,,,Consent of instructor,
JAPN 492,Japanese Internship,,,,Consent of instructor; completion of a minimum of 15 upper division units required for the major in Japanese,
JAPN 497,Directed Studies,,,,Consent of instructor,
JAPN 522,Technical Japanese,3,,,"JAPN 302 and JAPN 312 , or consent of instructor Development of receptive and productive skills using authentic materials drawn from business, humanities, sciences, and others that will be selected according to students’ interest",
JAPN 551,Japanese Civilization,3,,,"JAPN 302 and JAPN 312 , or consent of instructor",
JAPN 582,Pedagogical Grammar,3,,,"JAPN 302 and JAPN 312 , or consent of instructor This course analyzes Japanese grammar from a pedagogical perspective",
JAPN 592,Japanese Internship,,,,Consent of instructor; completion of a minimum of 15 upper division units required for the major in Japanese,
JAPN 681,Practicum,3,,,"Two of the following courses ( JAPN 481 / JAPN 581 , JAPN 483 / JAPN 583 ) or consent of instructor Independent study under the direction of a faculty mentor",
JAPN 695,Directed Readings,,,,Consent of graduate advisor,
JAPN 697,Directed Research,,,,Consent of graduate advisor,
JOUR 240,Multimedia Storytelling,3,,,,JOUR 120 This course is designed to develop basic skills in multimedia storytelling
JOUR 300,Photojournalism,3,,,JOUR 120 with a grade of C or higher,
JOUR 305,Media Design,3,,,JOUR 120 with a grade of “C” or better,
JOUR 310,Writing for the LBC,3,,,"JOUR 120 with a grade of “C” or better, or consent of instructor Students will write general assignment stories for the Long Beach Current (LBC) newspaper and website",
JOUR 311,News Reporting and Ethics,3,,,JOUR 120 with a grade of “C” or better,
JOUR 312,Global News Media,3,,,"GE Foundation requirements, one or more Exploration courses and upper-division standing",
JOUR 315,Literary Journalism,3,,,Upper division status and completion of GE Foundation,
JOUR 318,Sports Journalism,3,,,JOUR 120 and JOUR 240 with a grade of “C” or better,
JOUR 321,Broadcast News Writing and Reporting,3,,,JOUR 120 with a grade of “C” or better,
JOUR 331,Editing for Print and Online,3,,,JOUR 120 with a grade of “C” or better,
JOUR 335,Entertainment Publicity,3,,,Upper division standing,
JOUR 340,Advanced Multimedia Journalism,3,,,JOUR 240 and JOUR 311 with a grade of “C” or better,
JOUR 360,Culture and Politics of the Internet,3,,,The entire Foundation curriculum along with one or more Explorations courses and upper-division standing,
JOUR 374,Media Relations Writing,3,,,JOUR 120 and JOUR 270 with a grade of “C” or better,
JOUR 375,Strategic Communication for Organizations,3,,,JOUR 120 and JOUR 270 with a grade of “C” or better,
JOUR 380,Advanced Photojournalism,3,,,"JOUR 120 with a grade of “C” or better, JOUR 300",
JOUR 405,Advanced Media Design,3,,,"JOUR 120 with a grade of “C” or better, JOUR 305",
JOUR 420,Beat Reporting for the LBC,3,,,JOUR 240 and JOUR 311 with a grade of “C” or better,
JOUR 425,"The Business of Journalism: Advertising, Operations and Strategic Communication for Media Organizations",3,,,Upper division standing,
JOUR 430,Communication Law and Policy,3,,,Upper division standing,
JOUR 431,Mass Media Ethics,3,,,Sophomore standing and above,
JOUR 440,Trends in Online Media,3,,,JOUR 120 and JOUR 240 with a grade of “C” or better,
JOUR 450,Bilingual Journalism,3,,,"JOUR 240 and JOUR 311 with grades of C or better or instructor consent This course covers bilingual reporting on diverse communities, with an emphasis on Latinx populations",
JOUR 470,Digital Tools for Public Relations,3,,,"JOUR 120 and JOUR 270 with a grade of “C” or better This course covers challenges and opportunities presented to public relations practitioners in the digital age, how social media are changing the communication landscape, and best practices in digital public relations including social media strategies, search engine optimization and media monitoring",
JOUR 471,Public Relations Management and Campaigns,3,,,JOUR 374 or JOUR 375 with a grade of “C” or better,
JOUR 478,Public Relations Case Studies,3,,,Upper division standing,
JOUR 480,Magazine Writing and Editing,3,,,JOUR 240 and JOUR 311 with a grade of “C” or better,
JOUR 482,Television News Production and Performance,3,,,JOUR 120 and JOUR 321 with a grade of “C” or better,
JOUR 485,Public Relations Agency,3,,,Consent of the instructor,
JOUR 494,Research Methods,3,,,Upper division standing,
JOUR 495,Enterprise Reporting in Diverse Communities,3,,,JOUR 240 and JOUR 311 with a grade of “C” or better Students conceive stories and report on diverse neighborhoods throughout Long Beach,
JOUR 498,Internship,3,,,Senior standing or consent of instructor,
KHMR 101,Fundamentals of Khmer,4,,,Linguistic competency equivalent of a beginning Khmer speaker or consent of instructor,
KHMR 201,Intermediate Khmer,4,,,KHMR 102 or consent of instructor,
KIN 115A,Table Tennis,1,,,None,
KIN 142B,Group Exercise: Bootcamp,1,,,None,
KIN 152C,Yoga II,1,,,"Successful completion of KIN 152A, or instructor consent",
KIN 156,Sports Appreciation,3,,,,GE Foundation requirement
KIN 157,Fitness for Living,3,,,,GE Foundation requirement
KIN 187,Swing Dancing,1,,,None,
KIN 201,Introduction to Kinesiology,3,,,Kinesiology majors and pre-majors only,
KIN 218,Professional Development in the Fitness Industry,2,,,KIN Fitness pre-majors and majors only,
KIN 237,Techniques and Analysis of Aquatic Skills,2,,,"Restricted to KIN Physical Education Teacher Education majors only Instruction and techniques in individual aquatic skills, hydrodynamic and movement principles, and an exposure to a variety of learning procedures applicable to the development of aquatic skills",
KIN 250,Techniques of Basketball,1,,,Restricted to KIN Physical Education Teacher Education majors only Instruction in individual and team skills and techniques utilized in the sport of basketball for successful performance,
KIN 251,Techniques of Flag Football,1,,,Restricted to KIN Physical Education Teacher Education majors only,
KIN 253,Techniques of Soccer,1,,,Restricted to KIN Physical Education Teacher Education majors only Instruction in individual and team skills and techniques utilized in the sport of soccer for successful performance,
KIN 255,Techniques of Softball,1,,,"Restricted to KIN Physical Education Teacher Education majors only Instruction and practice in catching, throwing, hitting, sliding, base running, and bunting",
KIN 257,Techniques of Volleyball,1,,,Restricted to KIN Physical Education Teacher Education majors only Instruction in individual and team techniques utilized in the sport of volleyball,
KIN 261,Techniques and Analysis of Fundamental Rhythms,2,,,"Kinesiology majors in the Adapted PE Option, K-12 PE Option, and Physical Ed Teacher Ed (PETE) majors only",
KIN 263,Techniques of Physical Fitness,2,,,"Restricted to KIN Fitness, Exercise Science, and Sport Psychology & Leadership majors and pre-majors only Consists of instruction, practice, and evaluation in physical fitness",
KIN 264,Techniques of Golf,1,,,Restricted to KIN Physical Education Teacher Education majors only,
KIN 265,Techniques of Gymnastics,1,,,Restricted to KIN Physical Education Teacher Education majors only Techniques and instruction of the principles of movement in gymnastics as well as organizational strategies utilized in presenting gymnastics in Physical Education classes,
KIN 266,Techniques of Badminton,1,,,Restricted to KIN Physical Education Teacher Education majors only,
KIN 267,Techniques of Tennis,1,,,Restricted to KIN Physical Education Teacher Education majors only,
KIN 268,Techniques of Track and Field,1,,,Restrict to KIN Physical Education Teacher Education majors only,
KIN 270,Professional Practices in Public School Physical Education,3,,,"GE writing course requirement and Kinesiology majors in the Adapted PE Option, K-12 PE Option, and Physical Ed Teacher Ed Option (PETE) majors only",Community CPR/First Aid/Safety or current certification
KIN 300,Biomechanics of Human Movement,3,,,BIOL 208 or equivalent 4-unit Human Anatomy course with 3-hour lecture and 3-hour laboratory with a grade of “C” or better or consent of instructor,KIN 201 applies to Kinesiology majors
KIN 301,Exercise Physiology,3,,,BIOL 207 with a “C” or better,KIN 201 applies to Kinesiology majors only
KIN 302,Structural Kinesiology,3,,,BIOL 208,
KIN 312,Motor Control and Learning,3,,,BIOL 207 & BIOL 208 with a grade of “C” or better and Dance Science and Kinesiology majors,KIN 201 applies to Kinesiology majors only
KIN 315,Motor Development,3,,,BIOL 207 & BIOL 208,
KIN 320,Adapted Physical Activity,3,,,BIOL 208,
KIN 335,Historical and Cultural Foundations of Sport and Kinesiology in America,3,,,Kinesiology majors only and upper division standing,
KIN 338,Women in Sport,3,,,"GE Foundation requirements, one or more Exploration courses, and upper-division standing",
KIN 339,Psychology of Sport Behavior and Athletic Performance,3,,,GE Foundation requirements and upper-division standing,
KIN 343,Techniques and Analysis of Physical Fitness and Activity,3,,,KIN 270,
KIN 363,Theory and Analysis of Group Fitness Instruction,2,,,KIN 263,
KIN 364,Fitness for Adult Populations with Unique Health Considerations,3,,,KIN 301 and KIN Fitness majors only,
KIN 367,Fitness and the Aging Process,3,,,"KIN 300 , KIN 301 , KIN 312 , and KIN 339",
KIN 370,Movement Theory and Practice of Elementary Physical Education,3,,,KIN 270,
KIN 380,"Principles, Organization and Management of Secondary School Physical Education",3,,,"KIN 149A , KIN 240, KIN 241, KIN 242, KIN 243, KIN 244, KIN 270 , and KIN 370","KIN 300, KIN 301, KIN 312 and KIN 343"
KIN 387,Pedagogy in Adapted Physical Education,3,,,KIN 320 Prerequisite/Corequisite: KIN 427 and KIN Adapted PE majors and KIN Physical Education Teacher Education (PETE) majors only,KIN 427 and KIN Adapted PE majors and KIN Physical Education Teacher Education (PETE) majors only
KIN 388,Collaboration in Adapted Physical Education,3,,,KIN 387,
KIN 405,Applied Exercise Physiology in Training and Nutrition for Health and Fitness,4,,,"KIN 210 or current First Aid and CPR certificates, KIN 301",
KIN 411,Advanced Program Design for Fitness and Performance,3,,,"KIN 368 , KIN 467",
KIN 412,Fitness and Wellness Coaching,3,,,KIN 339,
KIN 427,Physical and Motor Assessment in Adapted Physical Education,3,,,KIN 315 &nbsp;& KIN 320,
KIN 430,Motor Control Principles and Theory,3,,,KIN 312 and KIN EXSCI majors only,
KIN 431,Scientific Foundations of Locomotion,3,,,"KIN 300 , KIN 312 and KIN EXSCI majors only",
KIN 432,Applied Motor Learning,3,,,KIN 300 and KIN 312,
KIN 441,Applied Biomechanics: Lifting and Work Capacity,3,,,KIN 300 and KIN EXSCI majors only,
KIN 442,Biomechanics Laboratory Practicum,3,,,“C” or higher in KIN 300 or equivalent with laboratory or consent of instructor,
KIN 457,Applied Theory of Teaching Team Sports,3,,,"KIN 240, KIN 242, and KIN 270",
KIN 460,Applied Theory and Analysis of Non-Traditional Physical Education Games and Activities,2,,,KIN 370 and Senior standing,
KIN 461,Applied Theory of Teaching Individual and Dual Sports,3,,,"KIN 237 , KIN 244, KIN 243, KIN 268 , and KIN 270",
KIN 462,Advanced Strength and Conditioning,3,,,"KIN 300 , KIN 301 and KIN Exercise Science or KIN Fitness or Athletic Training majors only",
KIN 463,Exercise Physiology Laboratory Practicum,3,,,A grade of “C” or higher in KIN 301 or equivalent with laboratory or consent of instructor,
KIN 465,Clinical Exercise Electrocardiography,3,,,Restrict to KIN Exercise Science majors only,
KIN 466,Biochemical and Hormonal Adaptations to Physical Activity,3,,,KIN 301 and CHEM 111A or CHEM 112A,
KIN 467,Advanced Topics in Fitness and Wellness,3,,,KIN 368 and KIN Fitness majors only,
KIN 468,Nutrition for Exercise and Performance,3,,,NUTR 132 - Introductory Nutrition KIN Fitness and KIN Exercise Science majors: NUTR 132 and KIN 301,
KIN 469,Fitness Management,3,,,"KIN 363 , KIN 368",
KIN 472,Applied Sport Psychology,3,,,KIN 339 and Kinesiology Sport Psychology Leadership majors only,
KIN 475,Psychology of Coaching,3,,,KIN 339 and KIN Sport Psy and Leadership majors only,
KIN 476,Physical Education for the Elementary School Teacher,3,,,Junior standing,
KIN 477,Measurement and Curriculum in Physical Education,3,,,"KIN 343 , KIN 370 and Kinesiology majors in the K-12 PE Option and Physical Ed Teacher Ed Option",
KIN 478,Psychological Aspects of Exercise and Fitness,3,,,"&nbsp; KIN 300 , KIN 301 , KIN 312 , and KIN 339",
KIN 483,Statistics in Human Movement Science,3,,,"KIN 300 , KIN 301 , KIN 312 and KIN Exercise Science and ATEP majors only",
KIN 487,Supervised Activity Instruction Experience,3,,,KIN 363 and KIN 368,
KIN 488A,Fundamentals in Sport Training and Research,3,,,"A grade of “C” or higher in KIN 300 , KIN 301 , or KIN 312 , or consent of instructor",
KIN 488B,Advanced Sport Training and Research,3,,,"A grade “C” or higher in KIN 488A , or consent of instructor",
KIN 489,Field Work in Physical Activity Settings,3,,,Freshmen are prohibited from enrolling in upper division courses,KIN 467
KIN 494,Exercise Science Internship,3,,,Upper-division or graduate standing with a grade of “B” or better in KIN 300 for a biomechanics internship or KIN 301 for an exercise physiology internship or KIN 312 for a motor control and learning internship; consent of instructor required prior to registration,
KIN 495,Supervised Laboratory Methods,,,,Upper division or graduate standing and consent of instructor,
KIN 497,Independent Study,,,,"Major in Kinesiology, senior standing and consent of Kinesiology Department",
KIN 499,Selected Topics in Kinesiology,,,,Freshmen are prohibited from enrolling in upper division courses,
KIN 511A,"Sport Marketing, Development, and Fundraising Management",3,,,"Graduate Standing; admission to the Graduate Program in Sport Management The application of marketing principles, research, segmentation, product development, pricing, event marketing, sponsorship, fundraising, consumer behavior, licensing, branding, advertising, and sales promotion within the context of effective sport marketing",
KIN 511B,"Sport Marketing, Development, and Fundraising Management",3,,,"Graduate Standing; admission to the Graduate Program in Sport Management Addresses various aspects of sport management including advertising, marketing platforms, social media program development, personal branding, sales development, sponsor motivations, sport philanthropy, crisis management, key performance indicators, public relations, consumer insights, and leveraging relationships Letter grade only (A-F)",
KIN 512,Professional Ethics and Standards in Sport and Exercise Psychology,3,,,"Open to Kinesiology majors only, or by consent of instructor",
KIN 513,Personnel and Facility Management in Athletics,3,,,Graduate standing; admission into the Graduate Program in Sport Management,
KIN 514,Sport Finance,3,,,Graduate standing; admission into the Graduate Program in Sport Management,
KIN 515,"Sales: the Concept, the Pitch, the Close",3,,,Graduate standing; admission into the Graduate Program in Sport Management,
KIN 521,Foundations of Sport Management,3,,,Graduate standing; admission into the Graduate Program in Sport Management,
KIN 522,Non-Traditional Activities in K-12 Physical Education,3,,,Graduate standing; admission to the Master of Arts Program in Pedagogical Studies,
KIN 524,Analysis of Teaching in Physical Education,3,,,"Open to KIN graduate students only Analysis of teachers and teaching in physical activity environment: focus on developing observational competencies, analysis of research completed and future research designs",
KIN 525,Instructional Design in Physical Education,3,,,Undergraduate major in physical education,
KIN 526,Behavior Management in Physical Education,3,,,Open to KIN graduate students only,
KIN 527,Physical and Motor Assessment in Adapted Physical Education,3,,,KIN 315 or equivalent and KIN 320 or equivalent,
KIN 528,Promoting Physical Activity and Fitness in K-12 Physical Education,3,,,Graduate standing; admission to the Master of Arts Program in Pedagogical Studies,
KIN 529,Positive Youth Development and Physical Activity,3,,,Graduate Standing; admission to the Master Program in Kinesiology,
KIN 530,Neuromotor Control,3,,,"Graduate standing, KIN 312 or equivalent",
KIN 537,Universal Design for Learning in Physical Education,3,,,Open to KIN graduate students only Foundations in the organization and conduct of Adapted Physical Education,
KIN 540,Biomechanical Factors in Human Movement,3,,,KIN 300 or equivalent,
KIN 541,Applied Biomechanics: Lifting and Work Capacity,3,,,KIN 300 or equivalent (Trigonometry and PHYS 100A recommended),
KIN 551,Advanced Exercise Physiology,3,,,KIN 301 or equivalent and BIOL 207 or equivalent,
KIN 552,Exercise Testing and Training in Health and Disease,3,,,KIN 301 or equivalent and BIOL 207 or equivalent,
KIN 553,Environmental Aspects of Human Performance,3,,,Graduate standing; KIN 301 or equivalent with a grade of “C” or better or consent from the instructor,
KIN 560,Health Related Problems in Sport,3,,,AT 207 and KIN 301 or their equivalents and BIOL 207 and BIOL 208 or their equivalents,
KIN 561,Musculoskeletal Injuries in Sport,3,,,AT 207 and KIN 300 or their equivalents and BIOL 208 or its equivalent,
KIN 562,Advanced Strength and Conditioning,3,,,"KIN 300 , KIN 301",
KIN 563,Exercise Physiology Laboratory Practicum,3,,,“C” or higher in KIN 301 or equivalent with laboratory and consent of instructor,
KIN 565,Clinical Exercise Electrocardiography,3,,,"BIOL 207 , KIN 301 , and/or consent of instructor",
KIN 566,Biochemical and Hormonal Adaptations to Physical Activity,3,,,"Upper-division undergraduate or Graduate standing; KIN 301 or equivalent; CHEM 111A , CHEM 112A , or its equivalent",
KIN 568,Nutrition for Exercise and Performance,3,,,"NUTR 132 , KIN 301 for the KIN Fitness option and the KIN Exercise Science option or BIOL 207 for the Nutrition and Dietetics option",
KIN 572,Applied Sport Psychology,3,,,"Open to Kinesiology majors only, or by consent of instructor",
KIN 574,Introduction to Sport and Exercise Psychology,3,,,Graduate standing or consent of instructor An in-depth study of the primary theories and tenants of sport and exercise psychology,
KIN 575,Psychology of Coaching,3,,,KIN 339,
KIN 576,Quantitative and Qualitative Analysis,3,,,KIN 696 or consent of instructor Designed to add to students’ existing knowledge of statistical methods in sport and exercise psychology by covering some of the more advanced statistical techniques used in the sport and exercise psychology field,
KIN 577,Sport in U.S. Culture,3,,,"Open to Kinesiology majors only, or by consent of instructor",
KIN 578,Psychological Aspects of Exercise and Fitness,3,,,"Open to Kinesiology majors only, or by consent of instructor",
KIN 579,Psychological Aspects of Sport Injury,3,,,"Graduate standing or consent of instructor Psychological factors and intervention strategies as they relate to risk, experience, and treatment of athletic injuries from a biopsychosocial perspective",
KIN 580,Computer Applications in Physical Education,3,,,"Graduate standing, consent from instructor",
KIN 581,"Sport, Exercise, and Performance Psychology Practicum",3,,,"Graduate Standing, KIN 572, KIN 512, and consent of instructor",
KIN 587,Supervised Activity Instruction Experience,,,,Upper division or graduate standing and consent of instructor,
KIN 591,Field Studies in Sport Event Management,3,,,Graduate standing; admission into the Graduate Program in Sport Management,
KIN 592A,Sports Management Internship,3,,,Graduate standing; admission into the Graduate Program in Sport Management,
KIN 593A,Coaching Internship,3,,,Bachelor degree with a major or minor in Kinesiology or Physical Education or an approved related major; advancement to candidacy and approval of Intern Coordinator,
KIN 593B,Coaching Internship,6,,,Bachelor degree with a major or minor in Kinesiology or Physical Education or an approved related major; advancement to candidacy and approval of Intern Coordinator,
KIN 594,Exercise Science Internship,3,,,Upper division or graduate standing with a grade of “B” or better in KIN 300 for a biomechanics internship or KIN 301 for an exercise physiology internship or KIN 312 for a motor control and learning internship,
KIN 595,Supervised Laboratory Methods,,,,Upper division or graduate standing and consent of instructor,
